,ittr,force_x,force_y,force_z,velocity_x,velocity_y,velocity_z,curr_pos_x,curr_pos_y,curr_pos_z
3261,107,0,-2,12,0.0,-0.32964746400517997,0.6766395586454506,0.0,-0.04418174306509536,0.2673527676849973
3262,107,0,-2,12,0.0,-0.3292622890568267,0.5123489425008927,0.0,-0.04966944788270914,0.27589191672667884
3263,107,0,-2,12,0.0,-0.3289090942383958,0.348299353320066,0.0,-0.05515126612001574,0.28169690594867997
3264,107,0,-2,12,0.0,-0.32858477783273854,0.18445591740923148,0.0,-0.060627679083894714,0.28477117123883383
3265,107,0,-2,12,0.0,-0.32828317684202046,0.020786609239201892,0.0,-0.06609906536459506,0.2851176147261539
3266,107,0,-2,12,0.0,-0.32799233095086155,-0.14273180687321213,0.0,-0.07156560421377609,0.28273875127826703
3267,107,0,-2,12,0.0,-0.3276954535397526,-0.3061026152875901,0.0,-0.0770271951061053,0.27763704102347386
3268,107,0,-2,12,0.0,-0.32737902580819656,-0.469307037930222,0.0,-0.08248351220290857,0.26981525705797016
3269,107,0,-2,12,0.0,-0.3270358864131754,-0.6323151379599139,0.0,-0.08793411030979482,0.2592766714253049
3270,107,0,-2,12,0.0,-0.3266626553549396,-0.7950935056929854,0.0,-0.09337848789904382,0.24602511299708849
3271,107,0,-2,12,0.0,-0.3262576845799298,-0.9576078110384928,0.0,-0.09881611597537598,0.2300649828131136
3272,107,0,-2,12,0.0,-0.3258201381434714,-1.1198235565824357,0.0,-0.10424645161110051,0.211401256870073
3273,107,0,-2,12,0.0,-0.3253495972898129,-1.281706336924794,0.0,-0.10966894489926406,0.19003948458799308
3274,107,0,-2,12,0.0,-0.3248458790636724,-1.4432219519805776,0.0,-0.1150830428836586,0.1659857853883168
3275,107,0,-2,12,0.0,-0.32430894585847725,-1.6043364706233305,0.0,-0.12048819198129988,0.1392468442112613
3276,107,0,-2,12,0.0,-0.3237388567883475,-1.7650162749475937,0.0,-0.125883839594439,0.10982990629546807
3277,107,0,-2,12,0.0,-0.3231357397879139,-1.9252280959133454,0.0,-0.1312694352575709,0.07774277136357899
3278,107,0,-2,12,0.0,-0.3224997746805388,-2.084939044620094,0.0,-0.13664443150224653,0.04299378728657742
3279,108,15,1,10,0.0,0.0,0.0,0.0,0.0,0.1
3280,108,15,1,10,2.5,0.16666666666666666,1.5031666666666665,0.041666666666666664,0.0027777777777777775,0.1250527777777778
3281,108,15,1,10,2.4934635605536433,0.16623090403690954,1.3357365235088872,0.08322439267589404,0.005548292845059604,0.1473150531695926
3282,108,15,1,10,2.4870909631642406,0.16580606421094934,1.1688227535154918,0.12467590872863138,0.008311727248575426,0.16679543239485078
3283,108,15,1,10,2.4808681862072777,0.1653912124138185,1.0023983235669802,0.166023711832086,0.011068247455472401,0.18350207112096711
3284,108,15,1,10,2.4747804126236557,0.16498536084157703,0.836438549981102,0.20727005204248028,0.013818003469498685,0.19744271362065213
3285,108,15,1,10,2.468812041656562,0.16458746944377078,0.6709213303797182,0.24841691940342298,0.016561127960228197,0.20862473579364743
3286,108,15,1,10,2.46294673454373,0.16419644896958197,0.5058273817174351,0.28946603164581847,0.01929773544305456,0.21705519215560468
3287,108,15,1,10,2.4571674991143735,0.16381116660762488,0.3411404719541992,0.3304188232977247,0.022027921553181642,0.22274086668817467
3288,108,15,1,10,2.451456815623574,0.16343045437490492,0.17684763008976198,0.37127643689145096,0.024751762459430057,0.2256883271896707
3289,108,15,1,10,2.4457968023934553,0.1630531201595637,0.012939317808002088,0.4120397169313419,0.02746931446208945,0.22590398248647073
3290,108,15,1,10,2.4401694153522224,0.1626779610234815,-0.150590453491594,0.45270920718721225,0.03018061381248081,0.22339414159494417
3291,108,15,1,10,2.4345566711406645,0.16230377807604432,-0.3137440735677932,0.49328515170622333,0.03288567678041488,0.2181650737021476
3292,108,15,1,10,2.4289408800385814,0.16192939200257211,-0.4765203602126846,0.5337674997068663,0.03558449998045775,0.21022306769860286
3293,108,15,1,10,2.423304873385238,0.16155365822568252,-0.638914663510602,0.5741559142632869,0.03827706095088579,0.19957448997342617
3294,108,15,1,10,2.4176322108491126,0.16117548072327417,-0.8009190418431498,0.6144497844441055,0.04096331896294036,0.18622583927604033
3295,108,15,1,10,2.4119073556837547,0.16079382371225032,-0.9625224979879043,0.6546482403721681,0.04364321602481119,0.17018379764290859
3296,108,15,1,10,2.4061158103080316,0.1604077206872021,-1.1237112596606467,0.6947501705439686,0.04631667803626456,0.15145527664856448
3297,108,15,1,10,2.400244209221206,0.16001628061474707,-1.2844690873074978,0.7347542406976554,0.048983616046510345,0.13004745852677285
3298,108,15,1,10,2.3942803705053164,0.1596186913670211,-1.4447775926909006,0.7746589135394106,0.05164392756929403,0.10596783198192451
3299,108,15,1,10,2.3882133103664245,0.15921422069109495,-1.604616554221822,0.8144624687121844,0.05429749791414561,0.07922422274489414
3300,108,15,1,10,2.382033227083515,0.158802215138901,-1.763964218289692,0.8541630224969097,0.056944201499793956,0.049824819106732615
3301,109,0,6,16,0.0,0.0,0.0,0.0,0.0,0.1
3302,109,0,6,16,0.0,1.0,2.5031666666666665,0.0,0.016666666666666666,0.14171944444444445
3303,109,0,6,16,0.0,0.997536318164189,2.333499660417992,0.0,0.03329227196940315,0.18061110545141099
3304,109,0,6,16,0.0,0.9951836125227462,2.164496063490841,0.0,0.04987866551144893,0.216686039842925
3305,109,0,6,16,0.0,0.9929395950305487,1.996115389244253,0.0,0.06642765876195808,0.24995462966366255
3306,109,0,6,16,0.0,0.990801835406453,1.8283178318646107,0.0,0.08294102268539896,0.28042659352807275
3307,109,0,6,16,0.0,0.9887677011591356,1.6610642619943539,0.0,0.09942048437138455,0.3081109978946453
3308,109,0,6,16,0.0,0.9868342784044931,1.4943162397973317,0.0,0.11586772234479277,0.33301626855793415
3309,109,0,6,16,0.0,0.9849982664087898,1.328036054104879,0.0,0.1322843601182726,0.35515020279301546
3310,109,0,6,16,0.0,0.9832558364654035,1.162186801455932,0.0,0.148671957392696,0.374519982817281
3311,109,0,6,16,0.0,0.9816024433404068,0.9967325270990193,0.0,0.16503199811503613,0.39113219160226464
3312,109,0,6,16,0.0,0.9800325764148501,0.8316384627825182,0.0,0.18136587438861695,0.40499283264863994
3313,109,0,6,16,0.0,0.9785394412011936,0.6668714144172951,0.0,0.19767486507530352,0.4161073562222615
3314,109,0,6,16,0.0,0.9771145773648423,0.502400374393877,0.0,0.2139601080313842,0.4244806957954928
3315,109,0,6,16,0.0,0.9757474586783387,0.3381974466555634,0.0,0.2302225656760232,0.4301173199064189
3316,109,0,6,16,0.0,0.9744251935335945,0.17423914497947207,0.0,0.24646298556824978,0.43302130565607677
3317,109,0,6,16,0.0,0.9731325336589555,0.010508001580470216,0.0,0.26268186112923236,0.4331964390157513
3318,109,0,6,16,0.0,0.9718524172414591,-0.1530058212698333,0.0,0.27887940141659,0.4306463419945874
3319,109,0,6,16,0.0,0.9705670950834375,-0.3163034636187173,0.0,0.29505551966798066,0.4253746176009421
3320,109,0,6,16,0.0,0.9692595421377751,-0.4793773379776638,0.0,0.3112098453702769,0.41738499530131434
3321,109,0,6,16,0.0,0.9679146452127334,-0.6422121775332705,0.0,0.32734175612382244,0.4066814590090932
3322,109,0,6,16,0.0,0.9665198210783423,-0.8047867105522163,0.0,0.34345041980846147,0.39326834716655623
3323,109,0,6,16,0.0,0.9650650714770314,-0.9670753922524944,0.0,0.359534837666412,0.377150423962348
3324,109,0,6,16,0.0,0.9635426939943919,-1.1290498435152194,0.0,0.3755938825663185,0.35833292657042765
3325,109,0,6,16,0.0,0.9619468699501857,-1.2906799057339267,0.0,0.39162633039882155,0.3368215948081955
3326,109,0,6,16,0.0,0.9602732624113695,-1.4519343642306346,0.0,0.4076308847723444,0.31262268873768495
3327,109,0,6,16,0.0,0.9585186780842846,-1.6127814305510717,0.0,0.4236061960737491,0.2857429982285004
3328,109,0,6,16,0.0,0.9566808023564637,-1.7731890632208762,0.0,0.4395508761130235,0.25618984717481913
3329,109,0,6,16,0.0,0.9547579986047305,-1.9331251842605217,0.0,0.4554635094231024,0.22397109410381044
3330,109,0,6,16,0.0,0.952749158325841,-2.092557829244954,0.0,0.47134266206186637,0.1890951302830612
3331,109,0,6,16,0.0,0.9506535895458452,-2.2514552548747946,0.0,0.48718688855429715,0.15157087603514796
3332,109,0,6,16,0.0,0.9484709334248611,-2.409786019048817,0.0,0.5029947374447115,0.11140777571766768
3333,109,0,6,16,0.0,0.946201101458457,-2.567519042807933,0.0,0.5187647558023524,0.06861579167086879
3334,109,0,6,16,0.0,0.9438442277176569,-2.7246236600487386,0.0,0.53449549293098,0.023205397336723145
3335,110,8,8,18,0.0,0.0,0.0,0.0,0.0,0.1
3336,110,8,8,18,1.3333333333333333,1.3333333333333333,2.8365,0.02222222222222222,0.02222222222222222,0.147275
3337,110,8,8,18,1.3294168300214928,1.3294168300214928,2.664668128766974,0.0443791693892471,0.0443791693892471,0.19168613547944954
3338,110,8,8,18,1.3256402595978054,1.3256402595978054,2.493598413522823,0.06647317371587719,0.06647317371587719,0.23324610903816326
3339,110,8,8,18,1.3219994117678888,1.3219994117678888,2.323249789013401,0.088506497245342,0.088506497245342,0.2719669388550533
3340,110,8,8,18,1.3184898656850388,1.3184898656850388,2.1535821976181744,0.11048132834009264,0.11048132834009264,0.3078599754820229
3341,110,8,8,18,1.3151069375910296,1.3151069375910296,1.984556623316323,0.13239977729994312,0.13239977729994312,0.3409359192039616
3342,110,8,8,18,1.3118456211371814,1.3118456211371814,1.8161351473631426,0.15426387098556282,0.15426387098556282,0.37120483832668066
3343,110,8,8,18,1.3087005200612636,1.3087005200612636,1.6482810309077074,0.17607554631991723,0.17607554631991723,0.3986761888418091
3344,110,8,8,18,1.305665773483353,1.305665773483353,1.4809588308387809,0.19783664254463978,0.19783664254463978,0.42335883602245544
3345,110,8,8,18,1.3027349750832051,1.3027349750832051,1.314134556081599,0.21954889212935988,0.21954889212935988,0.4452610786238154
3346,110,8,8,18,1.2999010889799667,1.2999010889799667,1.1477758720610618,0.241213910279026,0.241213910279026,0.4643906764914998
3347,110,8,8,18,1.2971563673708593,1.2971563673708593,0.9818523605607137,0.2628331830685403,0.2628331830685403,0.480754882500845
3348,110,8,8,18,1.294492277896719,1.294492277896719,0.8163358399586282,0.28440805436681893,0.28440805436681893,0.49436047983348885
3349,110,8,8,18,1.2918994520134863,1.2918994520134863,0.6512007458515439,0.30593971190037705,0.30593971190037705,0.5052138255976812
3350,110,8,8,18,1.2893676686241717,1.2893676686241717,0.48642456353806224,0.32742917304411323,0.32742917304411323,0.5133209016566489
3351,110,8,8,18,1.2868858885563192,1.2868858885563192,0.32198829158423636,0.3488772711867186,0.3488772711867186,0.5186873731830528
3352,110,8,8,18,1.2844423534456666,1.2844423534456666,0.1578769011706016,0.3702846437441463,0.3702846437441463,0.5213186548692295
3353,110,8,8,18,1.2820247557797773,1.2820247557797773,-0.005920257224046488,0.3916517230071426,0.3916517230071426,0.5212199839154954
3354,110,8,8,18,1.27962047527026,1.27962047527026,-0.16940915450626282,0.4129787309283136,0.4129787309283136,0.5183964980070577
3355,110,8,8,18,1.2772168627829366,1.2772168627829366,-0.3325909398737936,0.43426567864136256,0.43426567864136256,0.5128533156758278
3356,110,8,8,18,1.2748015413610811,1.2748015413610811,-0.4954619832375323,0.45551237099738057,0.45551237099738057,0.5045956159552023
3357,110,8,8,18,1.2723626891784232,1.2723626891784232,-0.6580141035087765,0.47671841581702096,0.47671841581702096,0.49362871423005605
3358,110,8,8,18,1.269889273678721,1.269889273678721,-0.8202349538634093,0.49788323704499965,0.49788323704499965,0.4799581316656659
3359,110,8,8,18,1.2673712177999163,1.2673712177999163,-0.9821085148577521,0.5190060906749983,0.5190060906749983,0.46358965641803673
3360,110,8,8,18,1.2647994933375375,1.2647994933375375,-1.1436156397972352,0.5400860822306239,0.5400860822306239,0.4445293957547495
3361,110,8,8,18,1.2621661484326039,1.2621661484326039,-1.3047346027758528,0.5611221847045007,0.5611221847045007,0.4227838190418186
3362,110,8,8,18,1.2594642832592928,1.2594642832592928,-1.4654416131302095,0.5821132560921556,0.5821132560921556,0.3983597921563151
3363,110,8,8,18,1.2566879901255525,1.2566879901255525,-1.6257112750074785,0.6030580559275814,0.6030580559275814,0.3712646042395238
3364,110,8,8,18,1.2538322728179048,1.2538322728179048,-1.7855169834555928,0.6239552604745465,0.6239552604745465,0.34150598784859726
3365,110,8,8,18,1.2508929568974534,1.2508929568974534,-1.9448312573345763,0.6448034764228374,0.6448034764228374,0.3090921335596877
3366,110,8,8,18,1.247866599169697,1.247866599169697,-2.103626014513948,0.6656012530756658,0.6656012530756658,0.2740316999844552
3367,110,8,8,18,1.2447504014896191,1.2447504014896191,-2.2618727971343486,0.6863470931004927,0.6863470931004927,0.23633382003221606
3368,110,8,8,18,1.24154213172043,1.24154213172043,-2.419542955177188,0.7070394619624999,0.7070394619624999,0.19600810411259628
3369,110,8,8,18,1.2382400530412774,1.2382400530412774,-2.57660779602998,0.7276767961798545,0.7276767961798545,0.15306464084542995
3370,110,8,8,18,1.2348428617685838,1.2348428617685838,-2.7330387067234856,0.7482575105426642,0.7482575105426642,0.10751399573337186
3371,110,8,8,18,1.2313496332597333,1.2313496332597333,-2.888807254389182,0.7687800044303265,0.7687800044303265,0.05936720816021883
3372,110,8,8,18,1.2277597751659923,1.2277597751659923,-3.043885269419752,0.7892426673497597,0.7892426673497597,0.00863578700322297
3373,111,16,-10,16,0.0,0.0,0.0,0.0,0.0,0.1
3374,111,16,-10,16,2.6666666666666665,-1.6666666666666667,2.5031666666666665,0.04444444444444444,-0.02777777777777778,0.14171944444444445
3375,111,16,-10,16,2.657743475765404,-1.6610896723533777,2.331290578907538,0.0887401690405345,-0.055462605650334076,0.18057428742623677
3376,111,16,-10,16,2.649050679056611,-1.655656674410382,2.1601655258291057,0.13289101369147802,-0.08305688355717378,0.2165770461900552
3377,111,16,-10,16,2.640577207379305,-1.6503607546120658,1.9897558424673951,0.1769006338144664,-0.11056289613404154,0.24973964356451178
3378,111,16,-10,16,2.632311619236669,-1.6451947620229186,1.8200274685148072,0.22077249413507757,-0.13798280883442351,0.2800734347064252
3379,111,16,-10,16,2.624242066440446,-1.6401512915252794,1.6509480349703796,0.264509861909085,-0.16531866369317816,0.30758923528926485
3380,111,16,-10,16,2.616356265133884,-1.6352226657086777,1.4824869651294044,0.3081157996613164,-0.1925723747883228,0.3322973513747549
3381,111,16,-10,16,2.6086414742957014,-1.6304009214348136,1.3146155891785378,0.35159315756624476,-0.219745723478903,0.3542076111943972
3382,111,16,-10,16,2.601084484074472,-1.625677802546545,1.147307270845034,0.39494456563415264,-0.24684035352134542,0.37332939904181445
3383,111,16,-10,16,2.5936716164341993,-1.621044760271375,0.9805375435472209,0.43817242590805594,-0.273857766192535,0.3896716914342681
3384,111,16,-10,16,2.5863887405431685,-1.6164929628394806,0.8142842523476324,0.48127890491710873,-0.300799315573193,0.403243095640062
3385,111,16,-10,16,2.5792213050447166,-1.6120133156529484,0.6485276968018171,0.524265926667854,-0.3276662041674088,0.41405189058675895
3386,111,16,-10,16,2.572154388760012,-1.6075964929750082,0.48325076865197336,0.5671351664805209,-0.3544594790503256,0.42210607006429185
3387,111,16,-10,16,2.565172770470896,-1.6032329815443105,0.3184390774022593,0.6098880459883691,-0.38118002874273077,0.42741338802099615
3388,111,16,-10,16,2.558261017247247,-1.5989131357795299,0.15408105631880345,0.6525257296091566,-0.40782858100572295,0.42998140562630954
3389,111,16,-10,16,2.5514035894116973,-1.5946272433823112,-0.00983195850548857,0.6950491227660182,-0.4344057017287615,0.42981753965121805
3390,111,16,-10,16,2.544584958828265,-1.590365599267666,-0.1733056825790774,0.7374588720798225,-0.4609117950498892,0.42692911160823344
3391,111,16,-10,16,2.537789735953954,-1.5861185849712214,-0.33634287596913354,0.7797553676790551,-0.48734710479940957,0.4213233970087479
3392,111,16,-10,16,2.531002800199988,-1.5818767501249928,-0.49894337769385644,0.8219387476823882,-0.5137117173014928,0.4130076740471836
3393,111,16,-10,16,2.524209427766334,-1.5776308923539588,-0.661104181945945,0.864008904811827,-0.5400055655073921,0.4019892710147512
3394,111,16,-10,16,2.517395411311629,-1.5733721320697682,-0.8228195539651992,0.9059654950003542,-0.5662284343752215,0.3882756117819979
3395,111,16,-10,16,2.51054716657079,-1.569091979106744,-0.9840811810589082,0.947807947776534,-0.5923799673603339,0.37187425876434943
3396,111,16,-10,16,2.5036518222096404,-1.5647823888810257,-1.1448783524830977,0.9895354781466946,-0.6184596738416843,0.35279295288963114
3397,111,16,-10,16,2.4966972906225715,-1.5604358066391077,-1.305198160814646,1.0311470996570709,-0.6444669372856695,0.331039650209387
3398,111,16,-10,16,2.489672318830687,-1.55604519926918,-1.4650257171039163,1.072641638304249,-0.6704010239401559,0.3066225549243218
3399,111,16,-10,16,2.482566519945225,-1.5516040749657662,-1.6243443724229185,1.1140177469700028,-0.696261091856252,0.27955014871727313
3400,111,16,-10,16,2.475370386700731,-1.5471064916879573,-1.7831359392570842,1.1552739200816817,-0.7220462000510512,0.24983121639632172
3401,111,16,-10,16,2.468075289276497,-1.5425470557978114,-1.941380907336439,1.19640850823629,-0.7477553176476814,0.2174748679407144
3402,111,16,-10,16,2.4606734600143443,-1.537920912508966,-2.099058649777546,1.2374197325698626,-0.7733873328561642,0.18249055711108864
3403,111,16,-10,16,2.453157967749233,-1.5332237298432712,-2.2561476166588617,1.2783056986990164,-0.7989410616868854,0.14488809683344095
3404,111,16,-10,16,2.445522684362424,-1.5284516777265156,-2.412625514274045,1.3190644101050568,-0.8244152563156606,0.1046776715955402
3405,111,16,-10,16,2.437762245916028,-1.523601403697518,-2.568469469242261,1.359693780870324,-0.8498086130439526,0.06186984710816919
3406,111,16,-10,16,2.429872010397259,-1.5186700064982874,-2.7236561773824657,1.4001916477102783,-0.8751197798189241,0.016475577485128096
3407,112,16,-2,15,0.0,0.0,0.0,0.0,0.0,0.1
3408,112,16,-2,15,2.6666666666666665,-0.3333333333333333,2.3365,0.04444444444444444,-0.005555555555555555,0.13894166666666669
3409,112,16,-2,15,2.658558039318409,-0.33231975491480115,2.165895322075299,0.08875374509975126,-0.011094218137468907,0.17503992203458835
3410,112,16,-2,15,2.6506794741877493,-0.33133493427346866,1.9959767496353542,0.13293173633621375,-0.016616467042026718,0.2083062011951776
3411,112,16,-2,15,2.643019651142255,-0.3303774563927819,1.8267088592306449,0.17698206385525134,-0.022122757981906417,0.23875134884902166
3412,112,16,-2,15,2.63556669938178,-0.3294458374227225,1.6580577915863333,0.22090817551161435,-0.027613521938951793,0.26638564537546056
3413,112,16,-2,15,2.6283081409343048,-0.3285385176167881,1.4899913697263425,0.2647133111938528,-0.0330891638992316,0.2912188348708996
3414,112,16,-2,15,2.6212308408092353,-0.3276538551011544,1.3224792389023028,0.3084004918740067,-0.03855006148425084,0.31326015551927133
3415,112,16,-2,15,2.614320967824712,-0.326790120978089,1.155493027988249,0.3519725080044186,-0.043996563500552324,0.3325183726524088
3416,112,16,-2,15,2.6075639708498612,-0.32594549635623266,0.9890065305418109,0.3954319075185829,-0.049428988439822866,0.34900181482810566
3417,112,16,-2,15,2.6009445756933753,-0.3251180719616719,0.8229959018051101,0.4387809837801392,-0.0548476229725174,0.36271841319152415
3418,112,16,-2,15,2.5944468079250886,-0.3243058509906361,0.657439865588823,0.482021763912224,-0.060252720489028,0.3736757442846712
3419,112,16,-2,15,2.5880540463205546,-0.3235067557900693,0.4923199224405618,0.5251559980175666,-0.06564449975219583,0.38188107632534724
3420,112,16,-2,15,2.5817491101933236,-0.32271863877416546,0.32762054808067764,0.568185149854122,-0.07102314373176526,0.38734141879335854
3421,112,16,-2,15,2.5755143815655557,-0.32193929769569446,0.1633293692623723,0.6111103895468813,-0.07638879869336017,0.3900635749477314
3422,112,16,-2,15,2.56933196005882,-0.3211664950073525,-0.0005626964983304339,0.653932588881195,-0.08174157361014937,0.39005419667275926
3423,112,16,-2,15,2.5631838449330284,-0.32039798061662855,-0.1640613500304912,0.6966523196300788,-0.08708153995375985,0.38731984083891774
3424,112,16,-2,15,2.5570521354349265,-0.3196315169293658,-0.32716887855785687,0.7392698552206609,-0.09240873190258261,0.3818670261962868
3425,112,16,-2,15,2.550919238190071,-0.3188649047737589,-0.48988418860722804,0.7817851758571621,-0.09772314698214526,0.3737022897194997
3426,112,16,-2,15,2.544768069327362,-0.31809600866592025,-0.6522029044951397,0.8241979770126181,-0.10302474712657726,0.36283224131124736
3427,112,16,-2,15,2.5385822396179507,-0.31732277995224384,-0.8141175277561676,0.8665076810062506,-0.10831346012578133,0.34926361584864457
3428,112,16,-2,15,2.5323462130150753,-0.3165432766268844,-0.9756176482637,0.9087134512231686,-0.11358918140289608,0.33300332171091623
3429,112,16,-2,15,2.526045432133734,-0.31575567901671675,-1.1366901946264028,0.9508142084253975,-0.1188517760531747,0.3140584851338095
3430,112,16,-2,15,2.519666407762253,-0.3149583009702816,-1.2973197100491636,0.9928086485547685,-0.12410108106934606,0.29243648996632343
3431,112,16,-2,15,2.5131967728198314,-0.31414959660247893,-1.4574886401496843,1.034695261435099,-0.12933690767938738,0.26814501263049534
3432,112,16,-2,15,2.5066253038054174,-0.31332816297567717,-1.6171776208370747,1.076472349831856,-0.134559043728982,0.24119205228321075
3433,112,16,-2,15,2.49994191450572,-0.312492739313215,-1.776365756758146,1.1181380484069514,-0.13976725605086893,0.21158595633724164
3434,112,16,-2,15,2.4931376275490154,-0.3116422034436269,-1.935030883484126,1.159690342199435,-0.14496129277492936,0.1793354416125062
3435,112,16,-2,15,2.486204529463372,-0.3107755661829215,-2.093149809144025,1.2011270843571578,-0.15014088554464472,0.14444961146010576
3436,112,16,-2,15,2.4791357144470823,-0.3098919643058853,-2.250698533363261,1.2424460129312758,-0.15530575161640947,0.10693796923738474
3437,112,16,-2,15,2.4719252213090885,-0.30899065266363607,-2.407652443031886,1.2836447666197606,-0.16045559582747007,0.06681042852018665
3438,112,16,-2,15,2.464567967171318,-0.30807099589641473,-2.5639864856048127,1.3247208994059492,-0.16559011242574365,0.024077320426773102
3439,113,13,13,15,0.0,0.0,0.0,0.0,0.0,0.1
3440,113,13,13,15,2.1666666666666665,2.1666666666666665,2.3365,0.03611111111111111,0.03611111111111111,0.13894166666666669
3441,113,13,13,15,2.1596563070687087,2.1596563070687087,2.1654401360612483,0.07210538289558958,0.07210538289558958,0.17503233560102083
3442,113,13,13,15,2.1528260677192117,2.1528260677192117,1.9950916044787481,0.10798581735757645,0.10798581735757645,0.2082838623423333
3443,113,13,13,15,2.146166637414694,2.146166637414694,1.825420101034798,0.14375526131448801,0.14375526131448801,0.23870753069291326
3444,113,13,13,15,2.13966835663269,2.13966835663269,1.6563929941667461,0.1794164005916995,0.1794164005916995,0.26631408059569234
3445,113,13,13,15,2.13332119102374,2.13332119102374,1.4879794286532446,0.2149717537754285,0.2149717537754285,0.29111373773991306
3446,113,13,13,15,2.127114710988321,2.127114710988321,1.3201504440371872,0.2504236656252338,0.2504236656252338,0.3131162451405328
3447,113,13,13,15,2.1210380794290087,2.1210380794290087,1.1528791063609274,0.285774300282384,0.285774300282384,0.33233089691321493
3448,113,13,13,15,2.1150800499235713,2.1150800499235713,0.9861406507204941,0.3210256344477768,0.3210256344477768,0.3487665744252232
3449,113,13,13,15,2.109228977564136,2.109228977564136,0.8199126308972469,0.35617945074051244,0.35617945074051244,0.3624317849401773
3450,113,13,13,15,2.1034728444873014,2.1034728444873014,0.6541750709807921,0.3912373314819675,0.3912373314819675,0.3733347027898572
3451,113,13,13,15,2.0977993016268455,2.0977993016268455,0.48891061259323626,0.42620065317574823,0.42620065317574823,0.38148321299974447
3452,113,13,13,15,2.09219572742963,2.09219572742963,0.32410465024910373,0.46107058196624207,0.46107058196624207,0.38688495717056287
3453,113,13,13,15,2.086649303208323,2.086649303208323,0.15974544675355484,0.49584807035304745,0.49584807035304745,0.3895473812831221
3454,113,13,13,15,2.081147103543722,2.081147103543722,-0.004175779440131644,0.5305338554121095,0.5305338554121095,0.3894777849591199
3455,113,13,13,15,2.075676198837276,2.075676198837276,-0.16766480218083404,0.5651284587260641,0.5651284587260641,0.38668337158943933
3456,113,13,13,15,2.0702237659358858,2.0702237659358858,-0.33072437650927317,0.5996321881583289,0.5996321881583289,0.3811712986476181
3457,113,13,13,15,2.0647772018980612,2.0647772018980612,-0.4933542717770376,0.6340451415232965,0.6340451415232965,0.37294872745133417
3458,113,13,13,15,2.0593242355957964,2.0593242355957964,-0.6555513494972849,0.6683672121165598,0.6683672121165598,0.3620228716263794
3459,113,13,13,15,2.05385303202327,2.05385303202327,-0.8173096835549588,0.7025980959836143,0.7025980959836143,0.3484010435671301
3460,113,13,13,15,2.0483522848839373,2.0483522848839373,-0.9786207178238835,0.73673730073168,0.73673730073168,0.3320906982700654
3461,113,13,13,15,2.042811294130236,2.042811294130236,-1.1394734542702172,0.7707841556338506,0.7707841556338506,0.31309947403222843
3462,113,13,13,15,2.03722002645224,2.03722002645224,-1.2998546634582113,0.8047378227413879,0.8047378227413879,0.29143522964125823
3463,113,13,13,15,2.031569158055045,2.031569158055045,-1.4597491090540193,0.838597308708972,0.838597308708972,0.2671060778236912
3464,113,13,13,15,2.0258501002593645,2.0258501002593645,-1.619139778348357,0.872361477046628,0.872361477046628,0.2401204148512186
3465,113,13,13,15,2.020055009391859,2.020055009391859,-1.7780081117993265,0.9060290605364923,0.9060290605364923,0.21048694632122983
3466,113,13,13,15,2.0141767830521515,2.0141767830521515,-1.9363342259069127,0.9395986735873615,0.9395986735873615,0.1782147092227813
3467,113,13,13,15,2.0082090451601635,2.0082090451601635,-2.0940971251575,0.9730688243400308,0.9730688243400308,0.14331309047015628
3468,113,13,13,15,2.0021461222470105,2.0021461222470105,-2.2512749001515506,1.006437926377481,1.006437926377481,0.1057918421342971
3469,113,13,13,15,1.9959830133211554,1.9959830133211554,-2.407844910238474,1.0397043099328336,1.0397043099328336,0.06566109363032253
3470,113,13,13,15,1.9897153553871398,1.9897153553871398,-2.5637839499723722,1.0728662325226193,1.0728662325226193,0.022931361130783
3471,114,-19,19,13,0.0,0.0,0.0,0.0,0.0,0.1
3472,114,-19,19,13,-3.1666666666666665,3.1666666666666665,2.0031666666666665,-0.05277777777777778,0.05277777777777778,0.13338611111111112
3473,114,-19,19,13,-3.1541985746244046,3.1541985746244046,1.8317796141268798,-0.10534775402151786,0.10534775402151786,0.16391577134655913
3474,114,-19,19,13,-3.1419557147389376,3.1419557147389376,1.6611696555664932,-0.15771368260050014,0.15771368260050014,0.19160193227266736
3475,114,-19,19,13,-3.129924622607685,3.129924622607685,1.4913087494983368,-0.2098790929772949,0.2098790929772949,0.21645707809763964
3476,114,-19,19,13,-3.1180917300759448,3.1180917300759448,1.3221707555233397,-0.26184728847856065,0.26184728847856065,0.23849325735636198
3477,114,-19,19,13,-3.106443372338276,3.106443372338276,1.153731478784921,-0.31362134468419856,0.31362134468419856,0.25772211533611067
3478,114,-19,19,13,-3.094965800443168,3.094965800443168,0.9859687144566484,-0.36520410802491804,0.36520410802491804,0.2741549272437215
3479,114,-19,19,13,-3.0836451994208356,3.0836451994208356,0.8188622906198268,-0.416598194681932,0.416598194681932,0.28780263208738527
3480,114,-19,19,13,-3.072467712113464,3.072467712113464,0.6523941077492399,-0.46780598988382305,0.46780598988382305,0.29867586721653927
3481,114,-19,19,13,-3.061419468618359,3.061419468618359,0.4865481729396509,-0.518829647694129,0.518829647694129,0.3067850034322001
3482,114,-19,19,13,-3.050486621063568,3.050486621063568,0.32131062698838925,-0.5696710913785218,0.5696710913785218,0.31214018054867326
3483,114,-19,19,13,-3.0396553832322883,3.0396553832322883,0.1566697625129976,-0.6203320144323933,0.6203320144323933,0.3147513432572232
